,Unnamed: 0_x,Rank,Title,Worldwide Lifetime Gross,Domestic Lifetime Gross,Domestic %,Foreign Lifetime Gross,Foreign %,Year_x,Unnamed: 0_y,Color,Runtime,Director Facebook Likes,Actor 1 Facebook Likes,Genres,Number of Voted Users,Cast Total Facebook Likes,Language,Country,Content Rating,Year_y,IMDb Score,Movie Facebook Likes
381,526,530,The Green Mile,286801374.0,136801374.0,47.7,150000000.0,52.3,1999,712,Color,189.0,0.0,15000.0,Crime|Drama|Fantasy|Mystery,782610,17716,English,USA,R,1999,8.5,30000
382,527,531,Oblivion,286168572.0,89107235.0,31.1,197061337.0,68.9,2013,235,Color,124.0,364.0,11000.0,Action|Adventure|Mystery|Sci-Fi,387436,22004,English,USA,PG-13,2013,7.0,71000
383,528,532,Elysium,286140700.0,93050117.0,32.5,193090583.0,67.5,2013,229,Color,109.0,662.0,13000.0,Action|Drama|Sci-Fi|Thriller,338087,17689,English,USA,R,2013,6.6,61000
384,529,533,Lethal Weapon 4,285444603.0,130444603.0,45.7,155000000.0,54.3,1998,166,Color,127.0,503.0,5000.0,Action|Crime|Thriller,127497,6171,English,USA,R,1998,6.6,0
385,530,534,John Carter,284139100.0,73078100.0,25.7,211061000.0,74.3,2012,5,Color,132.0,475.0,640.0,Action|Adventure|Sci-Fi,212204,1873,English,USA,PG-13,2012,6.6,24000
386,531,535,Paddington,282839394.0,76271832.0,27.0,206567562.0,73.0,2014,870,Color,95.0,17.0,838.0,Animation|Comedy|Family|Fantasy,49207,3697,English,UK,PG,2014,7.2,30000
387,532,536,Turbo,282570682.0,83028128.0,29.4,199542554.0,70.6,2013,180,Color,96.0,13.0,16000.0,Adventure|Animation|Comedy|Family|Sport,62424,17416,English,USA,PG,2013,6.5,13000
388,533,537,Bridget Jones's Diary,281929795.0,71543427.0,25.4,210386368.0,74.6,2001,1887,Color,97.0,11.0,14000.0,Comedy|Drama|Romance,171568,16999,English,UK,R,2001,6.7,0
389,534,538,The Tourist,278780441.0,67631157.0,24.3,211149284.0,75.7,2010,3170,Color,103.0,207.0,40000.0,Action|Romance|Thriller,176606,55175,English,USA,PG-13,2010,6.0,25000
390,537,541,xXx,277448382.0,142109382.0,51.2,135339000.0,48.8,2002,585,Color,132.0,357.0,14000.0,Action|Adventure|Thriller,142569,14790,English,USA,PG-13,2002,5.8,10000
391,538,542,The Bourne Legacy,276144750.0,113203870.0,41.0,162940880.0,59.0,2012,216,Color,135.0,209.0,10000.0,Action|Adventure|Thriller,229823,12175,English,USA,PG-13,2012,6.7,31000
392,539,543,Mr. Peabody & Sherman,275698039.0,111506430.0,40.4,164191609.0,59.6,2014,146,Color,92.0,50.0,3000.0,Adventure|Animation|Comedy|Family|Sci-Fi,47900,5810,English,USA,PG,2014,6.9,11000
393,540,544,Scooby-Doo,275650703.0,153294164.0,55.6,122356539.0,44.4,2002,427,Color,86.0,67.0,4000.0,Adventure|Comedy|Mystery,71424,6355,English,USA,PG,2002,4.9,0
394,541,545,Lincoln,275293450.0,182207973.0,66.2,93085477.0,33.8,2012,653,Color,150.0,14000.0,23000.0,Biography|Drama|History|War,197412,25517,English,USA,PG-13,2012,7.4,71000
395,542,546,Lara Croft: Tomb Raider,274703340.0,131168070.0,47.8,143535270.0,52.2,2001,342,Color,100.0,165.0,11000.0,Action|Adventure|Fantasy|Thriller,157016,12150,English,USA,PG-13,2001,5.7,0
396,544,548,The Expendables,274470394.0,103068524.0,37.6,171401870.0,62.4,2010,437,Color,113.0,13000.0,26000.0,Action|Adventure|Thriller,270226,46355,English,USA,R,2010,6.5,57000
397,545,549,Cloudy with a Chance of Meatballs 2,274325949.0,119793567.0,43.7,154532382.0,56.3,2013,511,Color,95.0,18.0,622.0,Animation|Comedy|Family|Fantasy|Sci-Fi,64387,848,English,USA,PG,2013,6.5,15000
398,547,551,The Nutty Professor,273961019.0,128814019.0,47.0,145147000.0,53.0,1996,841,Color,95.0,293.0,851.0,Comedy|Romance|Sci-Fi,86556,3155,English,USA,PG-13,1996,5.6,960
399,548,552,Jerry Maguire,273552592.0,153952592.0,56.3,119600000.0,43.7,1996,930,Color,139.0,488.0,10000.0,Comedy|Drama|Romance|Sport,189923,12182,English,USA,R,1996,7.3,0
400,549,553,Bad Boys II,273339556.0,138608444.0,50.7,134731112.0,49.3,2003,190,Color,147.0,0.0,10000.0,Action|Comedy|Crime|Thriller,178126,12954,English,USA,R,2003,6.6,0
401,550,554,Lilo & Stitch,273144151.0,145794338.0,53.4,127349813.0,46.6,2002,443,Color,85.0,255.0,1000.0,Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,117212,3112,English,USA,PG,2002,7.2,0
402,551,555,The Silence of the Lambs,272753884.0,130742922.0,47.9,142010962.0,52.1,1991,2158,Color,138.0,438.0,12000.0,Crime|Drama|Horror|Thriller,887467,13184,English,USA,R,1991,8.6,40000
403,553,557,Grown Ups,271430189.0,162001186.0,59.7,109429003.0,40.3,2010,535,Color,102.0,221.0,12000.0,Comedy,181443,28497,English,USA,PG-13,2010,6.0,12000
404,554,558,Neighbors,270665134.0,150157400.0,55.5,120507734.0,44.5,2014,2391,Color,97.0,89.0,920.0,Comedy,216581,2771,English,USA,R,2014,6.4,21000
405,555,559,The Firm,270248367.0,158348367.0,58.6,111900000.0,41.4,1993,1151,Color,154.0,521.0,10000.0,Drama|Mystery|Thriller,88844,14244,English,USA,R,1993,6.8,0
406,556,560,We're the Millers,269994119.0,150394119.0,55.7,119600000.0,44.3,2012,1381,Color,118.0,43.0,740.0,Comedy|Crime,316671,3425,English,USA,R,2013,7.0,35000
407,557,561,Gran Torino,269958228.0,148095302.0,54.9,121862926.0,45.1,2008,1869,Color,116.0,16000.0,16000.0,Drama,561773,17347,English,USA,R,2008,8.2,28000
408,559,563,American Gangster,269755430.0,130164645.0,48.2,139590785.0,51.8,2007,290,Color,176.0,0.0,18000.0,Biography|Crime|Drama,324671,20354,English,USA,R,2007,7.8,0
409,560,564,Epic,268426634.0,107518682.0,40.1,160907952.0,59.9,2013,304,Color,102.0,77.0,14000.0,Adventure|Animation|Family|Fantasy,85833,14552,English,USA,PG,2013,6.7,17000
410,561,565,Exodus: Gods and Kings,268175631.0,65014513.0,24.2,203161118.0,75.8,2014,3891,Color,150.0,0.0,23000.0,Action|Adventure|Drama,128694,26489,English,UK,PG-13,2014,6.1,51000
411,562,566,Bambi,267447150.0,102247150.0,38.2,165200000.0,61.8,1942,4647,Color,70.0,11.0,16.0,Animation|Drama|Family,94225,63,English,USA,Approved,1942,7.4,0
412,563,567,The Princess and the Frog,267045765.0,104400899.0,39.1,162644866.0,60.9,2009,277,Color,97.0,63.0,852.0,Animation|Family|Fantasy|Musical|Romance,89351,2480,English,USA,G,2009,7.1,5000
413,564,568,Batman Returns,266903053.0,162902340.0,61.0,104000713.0,39.0,1992,441,Color,126.0,13000.0,920.0,Action,215255,2899,English,USA,PG-13,1992,7.0,0
414,566,570,Something's Gotta Give,265328738.0,124728738.0,47.0,140600000.0,53.0,2003,451,Color,128.0,278.0,18000.0,Comedy|Drama|Romance,91092,22679,English,USA,PG-13,2003,6.7,0
415,567,571,Bridget Jones: The Edge of Reason,265126918.0,40226215.0,15.2,224900703.0,84.8,2004,986,Color,108.0,17.0,14000.0,Comedy|Drama|Romance,74315,15634,English,UK,R,2004,5.9,0
416,568,572,The Incredible Hulk,264770996.0,134806913.0,50.9,129964083.0,49.1,2008,176,Color,135.0,255.0,3000.0,Action|Adventure|Sci-Fi,326286,5811,English,USA,PG-13,2008,6.8,0
417,569,573,Waterworld,264218220.0,88246220.0,33.4,175972000.0,66.6,1995,76,Color,176.0,58.0,711.0,Action|Adventure|Sci-Fi|Thriller,144337,1004,English,USA,PG-13,1995,6.1,0
418,570,574,The Truman Show,264118201.0,125618201.0,47.6,138500000.0,52.4,1998,719,Color,103.0,608.0,2000.0,Comedy|Drama|Sci-Fi,667983,3698,English,USA,PG,1998,8.1,18000
419,571,575,Charlie's Angels,264105545.0,125305545.0,47.4,138800000.0,52.6,2000,360,Color,94.0,368.0,13000.0,Action|Adventure|Comedy|Crime|Thriller,145350,15419,English,USA,PG-13,2000,5.5,0
420,572,576,The Fifth Element,264029966.0,63820180.0,24.2,200209786.0,75.8,1997,332,Color,126.0,0.0,14000.0,Action|Adventure|Sci-Fi,343274,39319,English,France,PG-13,1997,7.7,18000
421,574,578,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,262552893.0,128505958.0,48.9,134046935.0,51.1,2006,2394,Color,82.0,119.0,332.0,Comedy,297014,505,English,USA,R,2006,7.3,0
422,575,579,Robots,262511490.0,128200012.0,48.8,134311478.0,51.2,2005,454,Color,91.0,77.0,1000.0,Adventure|Animation|Comedy|Family|Sci-Fi,103022,1804,English,USA,PG,2005,6.3,0
423,576,580,Knight and Day,261989769.0,76423035.0,29.2,185566734.0,70.8,2008,234,Color,117.0,446.0,10000.0,Action|Comedy|Romance,148280,12731,English,USA,PG-13,2010,6.3,11000
424,577,581,Total Recall,261317921.0,119412921.0,45.7,141905000.0,54.3,1990,214,Color,113.0,719.0,605.0,Action|Sci-Fi,240241,1441,English,USA,R,1990,7.5,0
425,578,582,This Is It,261183588.0,72091016.0,27.6,189092572.0,72.4,2009,741,Color,111.0,197.0,433.0,Documentary|Music,33158,679,English,USA,PG,2009,7.3,0
426,580,584,The Lone Ranger,260502115.0,89302115.0,34.3,171200000.0,65.7,2013,14,Color,150.0,563.0,40000.0,Action|Adventure|Western,181792,45757,English,USA,PG-13,2013,6.5,48000
427,581,585,Super 8,260095986.0,127004179.0,48.8,133091807.0,51.2,2011,936,Color,112.0,14000.0,1000.0,Mystery|Sci-Fi|Thriller,287822,3388,English,USA,PG-13,2011,7.1,37000
428,584,588,Charlie's Angels: Full Throttle,259175788.0,100830111.0,38.9,158345677.0,61.1,2003,226,Color,107.0,368.0,2000.0,Action|Adventure|Comedy|Crime,100821,4046,English,USA,PG-13,2003,4.8,0
429,585,589,Rush Hour 3,258097122.0,140125968.0,54.3,117971154.0,45.7,2007,59,Color,91.0,420.0,268.0,Action|Comedy|Crime|Thriller,121084,1125,English,USA,PG-13,2007,6.2,0
430,586,590,The Full Monty,257938649.0,45950122.0,17.8,211988527.0,82.2,1997,4565,Color,91.0,11.0,1000.0,Comedy|Drama|Music,82232,2323,English,UK,R,1997,7.2,0
431,588,592,Annabelle,257047661.0,84273813.0,32.8,172773848.0,67.2,2014,3554,Color,99.0,40.0,1000.0,Horror|Mystery,81699,2323,English,USA,R,2014,5.4,45000
432,589,593,The Village,256697520.0,114197520.0,44.5,142500000.0,55.5,2003,579,Color,108.0,0.0,3000.0,Drama|Mystery|Romance|Thriller,193770,7273,English,USA,PG-13,2004,6.5,0
433,591,595,Erin Brockovich,256271286.0,125595205.0,49.0,130676081.0,51.0,2000,937,Color,131.0,0.0,8000.0,Biography|Drama,135246,10003,English,USA,R,2000,7.3,0
434,592,597,Marley & Me,255743093.0,143153751.0,56.0,112589342.0,44.0,2008,711,Color,115.0,64.0,2000.0,Comedy|Drama|Family,116681,4811,English,USA,PG,2008,7.1,11000
435,593,598,Halloween,255485178.0,159342015.0,62.4,96143163.0,37.6,2018,2492,Color,101.0,0.0,2000.0,Horror|Thriller,157857,4400,English,USA,R,1978,7.9,12000
436,596,601,Cliffhanger,255000211.0,84049211.0,33.0,170951000.0,67.0,1993,665,Color,124.0,212.0,13000.0,Action|Adventure|Thriller,96096,15229,English,USA,R,1993,6.4,0
437,598,603,Babe,254134910.0,63658910.0,25.0,190476000.0,75.0,1995,1617,Color,91.0,108.0,405.0,Comedy|Drama|Family,94435,1185,English,Australia,G,1995,6.8,5000
438,600,605,Wild Hogs,253625427.0,168273550.0,66.4,85351877.0,33.599999999999994,2007,713,Color,100.0,12.0,419.0,Action|Adventure|Comedy,99989,1412,English,USA,PG-13,2007,5.9,0
439,602,607,Hercules,252712101.0,99112101.0,39.2,153600000.0,60.8,1997,314,Color,101.0,420.0,12000.0,Action|Adventure,115687,16235,English,USA,PG-13,2014,6.0,21000
440,604,609,True Grit,252276927.0,171243005.0,67.9,81033922.0,32.099999999999994,2010,1407,Color,110.0,1000.0,13000.0,Adventure|Drama|Western,240962,25964,English,USA,PG-13,2010,7.7,36000
441,606,611,American Hustle,251171807.0,150117807.0,59.8,101054000.0,40.2,2013,1185,Color,138.0,737.0,34000.0,Crime|Drama,358416,83012,English,USA,R,2013,7.3,63000
442,607,612,Enemy of the State,250849789.0,111549836.0,44.5,139299953.0,55.5,1998,409,Color,140.0,12000.0,10000.0,Action|Crime|Drama|Mystery|Thriller,188116,11951,English,USA,R,1998,7.3,0
443,608,613,You've Got Mail,250821495.0,115821495.0,46.2,135000000.0,53.8,1998,659,Color,119.0,0.0,15000.0,Comedy|Drama|Romance,151812,17768,English,USA,PG,1998,6.5,0
444,609,614,Eragon,250425512.0,75030163.0,30.0,175395349.0,70.0,2006,301, Black and White,104.0,14.0,3000.0,Action|Adventure|Family|Fantasy,108076,4487,English,USA,PG,2006,5.1,0
445,611,616,The Mask of Zorro,250288523.0,94095523.0,37.6,156193000.0,62.4,1998,661,Color,136.0,258.0,12000.0,Action|Adventure|Comedy|Romance|Thriller|Western,135404,12396,English,USA,PG-13,1998,6.7,0
446,613,618,The Blair Witch Project,248639099.0,140539099.0,56.5,108100000.0,43.5,1999,4707, Black and White,81.0,19.0,170.0,Horror,186786,399,English,USA,R,1999,6.4,0
447,614,619,Unbreakable,248118121.0,95011339.0,38.3,153106782.0,61.7,2000,562,Color,106.0,0.0,18000.0,Drama|Mystery|Sci-Fi|Thriller,245152,33645,English,USA,PG-13,2000,7.2,0
448,618,623,Grown Ups 2,246984278.0,133668525.0,54.1,113315753.0,45.9,2013,449,Color,101.0,221.0,12000.0,Comedy,107817,39269,English,USA,PG-13,2013,5.4,14000
449,619,624,The Peanuts Movie,246233113.0,130178411.0,52.9,116054702.0,47.1,2015,323,Color,88.0,20.0,144.0,Adventure|Animation|Comedy|Family,27918,309,English,USA,G,2015,7.2,33000
450,620,625,Back to the Future Part III,246144250.0,88277583.0,35.9,157866667.0,64.1,1990,1201,Color,118.0,0.0,1000.0,Adventure|Comedy|Sci-Fi|Western,283480,3986,English,USA,PG,1990,7.4,0
451,621,626,The Godfather,246120974.0,134966411.0,54.8,111154563.0,45.2,1972,3466,Color,175.0,0.0,14000.0,Crime|Drama,1155770,28122,English,USA,R,1972,9.2,43000
452,622,627,Rango,245724603.0,123477607.0,50.2,122246996.0,49.8,2011,181,Color,107.0,563.0,40000.0,Adventure|Animation|Comedy|Family|Western,183208,43291,English,USA,PG,2011,7.2,26000
453,623,628,Four Weddings and a Funeral,245700832.0,52700832.0,21.4,193000000.0,78.6,1994,3843,Color,117.0,179.0,1000.0,Comedy|Drama|Romance,107923,1862,English,UK,R,1994,7.1,0
454,624,629,Face/Off,245676146.0,112276146.0,45.7,133400000.0,54.3,1997,455,Color,138.0,610.0,12000.0,Action|Crime|Sci-Fi|Thriller,283967,17087,English,USA,R,1997,7.3,11000
455,625,630,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848.0,82051601.0,33.4,163572247.0,66.6,2016,248,Color,112.0,13.0,5000.0,Action|Adventure|Comedy|Sci-Fi,17533,8306,English,USA,PG-13,2016,6.3,12000
456,626,631,Dark Shadows,245527149.0,79727149.0,32.5,165800000.0,67.5,2012,134,Color,113.0,13000.0,40000.0,Comedy|Fantasy|Horror,199039,80849,English,USA,PG-13,2012,6.2,82000
457,627,632,Hulk,245285165.0,132177234.0,53.9,113107931.0,46.1,2003,167,Color,138.0,0.0,820.0,Action|Sci-Fi,212106,1814,English,USA,PG-13,2003,5.7,0
458,629,635,Love Actually,244931766.0,59696144.0,24.4,185235622.0,75.6,2003,1094,Color,129.0,628.0,14000.0,Comedy|Drama|Romance,318634,28886,English,UK,R,2003,7.7,52000
459,630,636,Pixels,244874809.0,78747585.0,32.2,166127224.0,67.8,2015,372,Color,106.0,0.0,22000.0,Action|Animation|Comedy|Sci-Fi,89770,35367,English,USA,PG-13,2015,5.6,39000
460,633,639,Journey to the Center of the Earth,244232688.0,101704370.0,41.6,142528318.0,58.4,2008,1077,Color,93.0,40.0,14000.0,Action|Adventure|Family|Fantasy|Sci-Fi,85323,17925,English,USA,PG,2008,5.8,0
461,634,640,After Earth,243611982.0,60522097.0,24.8,183089885.0,75.2,2013,197,Color,100.0,0.0,10000.0,Action|Adventure|Sci-Fi,158720,14168,English,USA,PG-13,2013,4.9,37000
462,635,641,A Few Good Men,243240178.0,141340178.0,58.1,101900000.0,41.9,1992,1524,Color,138.0,0.0,10000.0,Drama|Thriller,181879,14619,English,USA,R,1992,7.6,0
463,636,642,Cloudy with a Chance of Meatballs,243006126.0,124870275.0,51.4,118135851.0,48.6,2009,357,Color,90.0,97.0,622.0,Animation|Comedy|Family|Sci-Fi,152601,1227,English,USA,PG,2009,7.0,0
464,637,643,8 Mile,242875078.0,116750901.0,48.1,126124177.0,51.9,2002,1177,Color,110.0,161.0,1000.0,Drama|Music,187181,1954,English,USA,R,2002,7.0,0
465,638,644,Daddy's Home,242786137.0,150357137.0,61.9,92429000.0,38.1,2015,944,Color,96.0,51.0,8000.0,Comedy|Family,54010,10886,English,USA,PG-13,2015,6.1,13000
466,639,645,RoboCop,242688965.0,58607007.0,24.2,184081958.0,75.8,2014,231,Color,117.0,294.0,10000.0,Action|Crime|Sci-Fi|Thriller,182899,14161,English,USA,PG-13,2014,6.2,60000
467,641,647,Eraser,242295562.0,101295562.0,41.8,141000000.0,58.2,1996,295,Color,115.0,55.0,1000.0,Action|Drama|Mystery|Thriller,84424,3454,English,USA,R,1996,6.1,0
468,645,651,Click,240685326.0,137355633.0,57.1,103329693.0,42.9,2006,429,Color,107.0,153.0,11000.0,Comedy|Drama|Fantasy|Romance,246492,12700,English,USA,PG-13,2006,6.4,7000
469,646,652,Die Hard 2,240247433.0,117540947.0,48.9,122706486.0,51.1,1990,591,Color,124.0,212.0,13000.0,Action|Thriller,269858,16595,English,USA,R,1990,7.1,0
470,647,653,Resident Evil: Retribution,240159255.0,42345531.0,17.6,197813724.0,82.4,2012,678,Color,96.0,545.0,14000.0,Action|Horror|Sci-Fi|Thriller,104831,17913,English,Germany,R,2012,5.4,32000
471,648,654,Crocodile Dundee II,239606210.0,109306210.0,45.6,130300000.0,54.4,1988,2766,Color,108.0,5.0,442.0,Action|Adventure|Comedy,44096,717,English,Australia,PG,1988,5.5,489
472,651,657,Batman & Robin,238235915.0,107353792.0,45.1,130882123.0,54.9,1997,217,Color,125.0,541.0,920.0,Action,189855,2699,English,USA,PG-13,1997,3.7,0
473,652,658,Gulliver's Travels,237382724.0,42779261.0,18.0,194603463.0,82.0,2010,258,Color,85.0,11.0,480.0,Adventure|Comedy|Family|Fantasy,53160,1173,English,USA,PG,2010,4.9,0
474,655,661,Silver Linings Playbook,236412453.0,132092958.0,55.9,104319495.0,44.1,2012,2137,Color,122.0,737.0,34000.0,Comedy|Drama|Romance,533607,72115,English,USA,R,2012,7.8,117000
475,656,662,2 Fast 2 Furious,236350661.0,127154901.0,53.8,109195760.0,46.2,2003,515,Color,107.0,309.0,23000.0,Action|Crime|Thriller,191912,25296,English,USA,PG-13,2003,5.9,0
476,657,663,Howl's Moving Castle,236212992.0,5576743.0,2.4,230636249.0,97.6,2004,2047,Color,119.0,6000.0,23000.0,Adventure|Animation|Family|Fantasy,214091,24263,Japanese,Japan,PG,2004,8.2,13000
477,659,665,A.I. Artificial Intelligence,235926552.0,78616689.0,33.3,157309863.0,66.7,2001,373,Color,146.0,14000.0,3000.0,Adventure|Drama|Sci-Fi,238747,6217,English,USA,PG-13,2001,7.1,11000
478,660,666,Dead Poets Society,235860116.0,95860116.0,40.6,140000000.0,59.4,1988,2539,Color,128.0,608.0,49000.0,Comedy|Drama,277451,51609,English,USA,PG,1989,8.0,23000
479,662,668,American Pie,235483004.0,102561004.0,43.6,132922000.0,56.4,1999,2918,Color,95.0,80.0,3000.0,Comedy,315549,8134,English,USA,R,1999,7.0,0
480,663,669,American Reunion,234989584.0,57011521.0,24.3,177978063.0,75.7,2012,978,Color,113.0,22.0,3000.0,Comedy,172112,8398,English,USA,R,2012,6.7,39000
481,664,670,Big Daddy,234801895.0,163479795.0,69.6,71322100.0,30.40000000000001,1999,1586,Color,93.0,221.0,12000.0,Comedy|Drama,161858,26760,English,USA,PG-13,1999,6.4,0
482,665,671,Alvin and the Chipmunks: The Road Chip,234798636.0,85886987.0,36.6,148911649.0,63.4,2015,369,Color,92.0,12.0,35000.0,Adventure|Animation|Comedy|Family|Fantasy|Music,9418,38450,English,USA,PG,2015,5.0,0
483,666,672,The Imitation Game,233555708.0,91125683.0,39.0,142430025.0,61.0,2014,2614,Color,114.0,77.0,19000.0,Biography|Drama|Thriller|War,467613,20295,English,UK,PG-13,2014,8.1,165000
484,667,673,The Day the Earth Stood Still,233093859.0,79366978.0,34.0,153726881.0,66.0,2008,468,Color,104.0,301.0,18000.0,Drama|Sci-Fi|Thriller,139423,22194,English,USA,PG-13,2008,5.5,0
485,668,674,American Wedding,232722935.0,104565114.0,44.9,128157821.0,55.1,2003,844,Color,74.0,58.0,3000.0,Comedy|Romance,162331,5713,English,USA,R,2003,6.3,0
486,669,675,The Girl with the Dragon Tattoo,232617430.0,102515793.0,44.1,130101637.0,55.9,2011,364,Color,158.0,21000.0,18000.0,Crime|Drama|Mystery|Thriller,330152,20388,English,USA,R,2011,7.8,54000
487,670,676,Juno,232372681.0,143495265.0,61.8,88877416.0,38.2,2007,3463,Color,96.0,655.0,24000.0,Comedy|Drama|Romance,414335,28817,English,USA,PG-13,2007,7.5,10000
488,671,677,Argo,232325503.0,136025503.0,58.6,96300000.0,41.4,2012,1137,Color,130.0,0.0,1000.0,Biography|Drama|History|Thriller,452465,3133,English,USA,R,2012,7.7,89000
489,672,678,Mr. Bean's Holiday,232225908.0,33302167.0,14.3,198923741.0,85.7,2007,1927,Color,90.0,68.0,328.0,Comedy|Family,88714,794,English,UK,PG,2007,6.3,0
490,673,679,The English Patient,231976425.0,78676425.0,33.9,153300000.0,66.1,1996,1415,Color,162.0,333.0,14000.0,Drama|Romance|War,142067,15912,English,USA,R,1996,7.4,0
491,677,683,Get Smart,230685453.0,130319208.0,56.5,100366245.0,43.5,2008,450,Color,110.0,88.0,13000.0,Action|Adventure|Comedy,168172,44798,English,USA,PG-13,2008,6.5,0
492,678,684,Space Jam,230418342.0,90418342.0,39.2,140000000.0,60.8,1996,466,Color,88.0,30.0,13000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,112167,15001,English,USA,PG,1996,6.3,0
493,680,686,The Heat,229930771.0,159582188.0,69.4,70348583.0,30.599999999999994,2013,1159,Color,123.0,176.0,975.0,Action|Comedy|Crime,133177,4825,English,USA,R,2013,6.6,24000
494,682,688,Ghost Rider,228738393.0,115802596.0,50.6,112935797.0,49.4,2007,224,Color,123.0,160.0,12000.0,Action|Fantasy|Thriller,182661,14017,English,USA,PG-13,2007,5.2,0
495,687,694,The Green Hornet,227817248.0,98780042.0,43.4,129037206.0,56.6,2011,259,Color,119.0,1000.0,11000.0,Action|Comedy|Crime|Sci-Fi|Thriller,136019,13391,English,USA,PG-13,2011,5.8,14000
496,688,695,Out of Africa,227542205.0,87071205.0,38.3,140471000.0,61.7,1985,1575,Color,161.0,521.0,11000.0,Biography|Drama|Romance,52339,12518,English,USA,PG,1985,7.2,0
497,691,698,Immortals,226904017.0,83504017.0,36.8,143400000.0,63.2,2011,554,Color,110.0,763.0,15000.0,Action|Drama|Fantasy|Romance,138190,16691,English,USA,R,2011,6.1,30000
498,692,699,Taken,226837760.0,145000989.0,63.9,81836771.0,36.1,2008,1871,Color,93.0,180.0,14000.0,Action|Thriller,483756,16461,English,France,PG-13,2008,7.9,29000
499,693,700,Percy Jackson & the Olympians: The Lightning Thief,226497209.0,88768303.0,39.2,137728906.0,60.8,2010,351,Color,118.0,0.0,8000.0,Adventure|Family|Fantasy,141179,14024,English,UK,PG,2010,5.9,9000
500,694,701,Hansel & Gretel: Witch Hunters,226349749.0,55703475.0,24.6,170646274.0,75.4,2013,966,Color,98.0,75.0,10000.0,Action|Fantasy|Horror,159868,11946,English,Germany,R,2013,6.1,45000
